45,2020,3, https://s3-media3.fl.yelpcdn.com/photo/ftbiEeefkd6FDZAKqPLTxw/o.jpg, 2017-01-28 19:21:46, Went to Black and Blue for a special occasion.  I'm sorry to say that I left disappointed after spending $120 per person.  I found the wait staff to be...
45,2021,3, https://s3-media4.fl.yelpcdn.com/photo/6MspXHal49uGU_lvGDo-0g/o.jpg, 2017-01-12 11:33:22, Originally I was extremely excited to try out Black and Blue Steakhouse
46,2046,4, https://s3-media1.fl.yelpcdn.com/photo/vO2nCi86tlh2Oqg-8gCDIA/o.jpg, 2017-01-22 14:14:30, Came here with some friends from Rochester for Saturday dinner. The night got off to an inauspicious start when we were told that they were out of Pernil
46,2047,5, https://s3-media4.fl.yelpcdn.com/photo/YsS0hd9ab8y3H4gfVxGmgw/o.jpg, 2016-12-18 11:55:30, On a wintery Rochester day
46,2048,5, https://s3-media4.fl.yelpcdn.com/photo/AHhuwLquxUGHkypW0CTIWg/o.jpg, 2016-09-18 14:06:10, Holy mofongo I'm in love with this restaurant. I've never had a delicious authentic mofongo in Rochester so when I discovered this restaurant and all its...
47,2016,5, https://s3-media4.fl.yelpcdn.com/photo/gdg3LJ3tcZS6tbfMnrg-NQ/o.jpg, 2017-02-12 15:39:29, Finally got to hit this place with a entourage of eight and the place was great.  This outstanding restaurant is a nice 20 minute drive from my home on the...
47,2017,5, https://s3-media1.fl.yelpcdn.com/photo/6B8FW-13WumIg_9lsgww-A/o.jpg, 2016-09-04 10:20:47, Well
47,2018,5, https://s3-media4.fl.yelpcdn.com/photo/HNUmH_ySeRUXe9tbg3YcBA/o.jpg, 2016-02-13 23:07:05, I had never heard of this place and it is certainly off the beaten path. We arrived for our reservation and greeted by a very friendly woman
48,2013,4, https://s3-media4.fl.yelpcdn.com/photo/8arU7j6scJc_08g6_Nyrsw/o.jpg, 2016-09-30 07:32:22, I came here for birthday drinks for my 21st!
48,2014,4, https://s3-media4.fl.yelpcdn.com/photo/WNd1H7XFyEDG65K36_W5Kg/o.jpg, 2017-03-17 09:47:13, I've been to this location a couple times and the food is what you would expect from a chain burger restaurant. They do have $5 burgers on Tuesday which is...
48,2015,5, https://s3-media3.fl.yelpcdn.com/photo/sdw8M1LwJM_pMUndOTNIGA/o.jpg, 2017-03-05 18:10:10, LOVE THIS PLACE. I believe they have the best happy hour deals around. I've had good service probably 9/10 times I go there. The feel is very cozy
49,2124,5, https://s3-media3.fl.yelpcdn.com/photo/FX7wvoGogswcPYDTwc9NmQ/o.jpg, 2017-03-18 07:48:35, Very cool place. 
49,2125,5, https://s3-media3.fl.yelpcdn.com/photo/7JsU_Tn9mluXQIV-fVoAjg/o.jpg, 2017-02-20 06:28:50, Unique drinks
49,2126,5, https://s3-media2.fl.yelpcdn.com/photo/ybE50K2rXfHtz09mvnYNTQ/o.jpg, 2017-02-17 11:41:09, I have been here a few times and have been impressed every time.  The drinks are unique and meets my delicious drink standards.  I've tried the French...
50,2064,4, https://s3-media3.fl.yelpcdn.com/photo/3xwcKUIRkXeX33MD56e3TA/o.jpg, 2017-03-18 06:40:25," 4.5 Stars. One of our top ""go-to"" restaurants that never disappoints. "
50,2065,4, https://s3-media1.fl.yelpcdn.com/photo/Qjyw9HowSZ0DOGQdk_v3Ew/o.jpg, 2017-02-06 13:23:22, Went here on a Saturday night around 5:30. It was busy but not packed and we were seated immediately. Service was prompt
50,2066,1, https://s3-media2.fl.yelpcdn.com/photo/9pppXV5ZkwZUBM49l9odDw/o.jpg, 2017-01-31 17:39:29, I have eaten at this restaurant for years and it was my favorite thai place in Rochester ... the food is great ... but after tonight I would never go...
